invoice_id,po_id,delivery_id,supplier_id,invoice_date,due_date,amount_pkr,payment_terms_days
INV-001798,PO-001821,DEL-001798,SUP-010,2025-07-06,2025-08-20,34861.87,45
INV-001799,PO-001822,DEL-001799,SUP-012,2025-01-07,2025-02-21,4093537.39,45
INV-001800,PO-001823,DEL-001800,SUP-012,2025-01-29,2025-03-15,4765035.37,45
INV-001801,PO-001824,DEL-001801,SUP-012,2025-02-19,2025-04-05,4417418.13,45
INV-001802,PO-001825,DEL-001802,SUP-012,2025-03-12,2025-04-26,5904670.53,45
INV-001803,PO-001826,DEL-001803,SUP-012,2025-03-31,2025-05-15,5094803.08,45
INV-001804,PO-001828,DEL-001804,SUP-012,2025-05-14,2025-06-28,4882013.14,45
INV-001805,PO-001829,DEL-001805,SUP-012,2025-06-04,2025-07-19,4434489.01,45
INV-001806,PO-001830,DEL-001806,SUP-012,2025-06-24,2025-08-08,2923497.51,45
INV-001807,PO-001831,DEL-001807,SUP-007,2025-01-10,2025-02-24,126295553.79,45
INV-001808,PO-001832,DEL-001808,SUP-007,2025-02-09,2025-03-26,110498942.83,45
INV-001809,PO-001833,DEL-001809,SUP-007,2025-03-07,2025-04-21,203609016.68,45
INV-001810,PO-001834,DEL-001810,SUP-007,2025-04-06,2025-05-21,135486102.85,45
INV-001811,PO-001835,DEL-001811,SUP-007,2025-05-08,2025-06-22,131333927.21,45
INV-001812,PO-001836,DEL-001812,SUP-007,2025-06-08,2025-07-23,115958486.91,45
INV-001813,PO-001837,DEL-001813,SUP-007,2025-07-07,2025-08-21,2700437.81,45
INV-001814,PO-001838,DEL-001814,SUP-007,2025-01-07,2025-02-21,51139616.11,45
INV-001815,PO-001839,DEL-001815,SUP-007,2025-01-29,2025-03-15,55925843.16,45
INV-001816,PO-001840,DEL-001816,SUP-007,2025-02-19,2025-04-05,58727209.12,45
INV-001817,PO-001841,DEL-001817,SUP-007,2025-03-11,2025-04-25,78925855.91,45
INV-001818,PO-001842,DEL-001818,SUP-007,2025-04-01,2025-05-16,72442656.21,45
INV-001819,PO-001843,DEL-001819,SUP-007,2025-04-22,2025-06-06,67675791.7,45
INV-001820,PO-001844,DEL-001820,SUP-007,2025-05-13,2025-06-27,59558412.45,45
INV-001821,PO-001845,DEL-001821,SUP-007,2025-06-04,2025-07-19,56629982.82,45
INV-001822,PO-001846,DEL-001822,SUP-007,2025-06-23,2025-08-07,32543141.42,45
INV-001823,PO-001847,DEL-001823,SUP-003,2025-01-05,2025-03-06,26964662.26,60
INV-001824,PO-001848,DEL-001824,SUP-003,2025-01-18,2025-03-19,28414660.76,60
INV-001825,PO-001849,DEL-001825,SUP-003,2025-02-03,2025-04-04,27731703.37,60
INV-001826,PO-001850,DEL-001826,SUP-003,2025-02-17,2025-04-18,29916734.42,60
INV-001827,PO-001851,DEL-001827,SUP-003,2025-03-02,2025-05-01,42248292.96,60
INV-001828,PO-001852,DEL-001828,SUP-003,2025-03-19,2025-05-18,43944854.92,60
INV-001829,PO-001853,DEL-001829,SUP-003,2025-03-29,2025-05-28,38492221.3,60
INV-001830,PO-001854,DEL-001830,SUP-003,2025-04-13,2025-06-12,32991649.6,60
INV-001831,PO-001855,DEL-001831,SUP-003,2025-04-26,2025-06-25,32863758.67,60
INV-001832,PO-001856,DEL-001832,SUP-003,2025-05-11,2025-07-10,32999001.62,60
INV-001833,PO-001857,DEL-001833,SUP-003,2025-06-01,2025-07-31,25699942.29,60
INV-001834,PO-001858,DEL-001834,SUP-003,2025-06-12,2025-08-11,30642883.72,60
INV-001835,PO-001859,DEL-001835,SUP-003,2025-06-21,2025-08-20,27657105.73,60
INV-001836,PO-001860,DEL-001836,SUP-004,2025-01-04,2025-02-03,1860408.77,30
INV-001837,PO-001861,DEL-001837,SUP-004,2025-01-06,2025-02-05,1803393.02,30
INV-001838,PO-001862,DEL-001838,SUP-004,2025-01-08,2025-02-07,1324362.44,30
INV-001839,PO-001863,DEL-001839,SUP-004,2025-01-10,2025-02-09,1555548.4,30
INV-001840,PO-001864,DEL-001840,SUP-004,2025-01-11,2025-02-10,1691311.86,30
INV-001841,PO-001865,DEL-001841,SUP-004,2025-01-14,2025-02-13,1860179.64,30
INV-001842,PO-001866,DEL-001842,SUP-004,2025-01-16,2025-02-15,1138545.25,30
INV-001843,PO-001867,DEL-001843,SUP-004,2025-01-18,2025-02-17,1637343.03,30
INV-001844,PO-001868,DEL-001844,SUP-004,2025-01-20,2025-02-19,1919732.45,30
INV-001845,PO-001869,DEL-001845,SUP-004,2025-01-20,2025-02-19,1342059.18,30
INV-001846,PO-001870,DEL-001846,SUP-004,2025-01-23,2025-02-22,1573203.35,30
INV-001847,PO-001871,DEL-001847,SUP-004,2025-01-27,2025-02-26,1628912.81,30
INV-001848,PO-001872,DEL-001848,SUP-004,2025-01-26,2025-02-25,1715119.89,30
INV-001849,PO-001873,DEL-001849,SUP-004,2025-01-30,2025-03-01,1108262.59,30
INV-001850,PO-001874,DEL-001850,SUP-004,2025-01-31,2025-03-02,1617042.05,30
INV-001851,PO-001875,DEL-001851,SUP-004,2025-02-01,2025-03-03,1810315.77,30
INV-001852,PO-001876,DEL-001852,SUP-004,2025-02-05,2025-03-07,1318487.12,30
INV-001853,PO-001877,DEL-001853,SUP-004,2025-02-07,2025-03-09,1760301.78,30
INV-001854,PO-001878,DEL-001854,SUP-004,2025-02-08,2025-03-10,1754242.03,30
INV-001855,PO-001879,DEL-001855,SUP-004,2025-02-15,2025-03-17,1661502.87,30
INV-001856,PO-001880,DEL-001856,SUP-004,2025-02-13,2025-03-15,1209664.83,30
INV-001857,PO-001881,DEL-001857,SUP-004,2025-02-17,2025-03-19,1704889.75,30
INV-001858,PO-001882,DEL-001858,SUP-004,2025-02-19,2025-03-21,1878235.6,30
INV-001859,PO-001883,DEL-001859,SUP-004,2025-02-17,2025-03-19,1386158.77,30
INV-001860,PO-001884,DEL-001860,SUP-004,2025-02-21,2025-03-23,1490678.52,30
INV-001861,PO-001885,DEL-001861,SUP-004,2025-02-22,2025-03-24,1688547.28,30
INV-001862,PO-001886,DEL-001862,SUP-004,2025-02-25,2025-03-27,1653226.56,30
INV-001863,PO-001887,DEL-001863,SUP-004,2025-02-27,2025-03-29,1132589.17,30
INV-001864,PO-001888,DEL-001864,SUP-004,2025-02-27,2025-03-29,1643681.66,30
INV-001865,PO-001889,DEL-001865,SUP-004,2025-03-04,2025-04-03,2110118.67,30
INV-001866,PO-001890,DEL-001866,SUP-004,2025-03-07,2025-04-06,1832093.53,30
INV-001867,PO-001891,DEL-001867,SUP-004,2025-03-08,2025-04-07,1971689.15,30
INV-001868,PO-001892,DEL-001868,SUP-004,2025-03-07,2025-04-06,2135619.74,30
INV-001869,PO-001893,DEL-001869,SUP-004,2025-03-11,2025-04-10,2199354.86,30
INV-001870,PO-001894,DEL-001870,SUP-004,2025-03-15,2025-04-14,1496958.65,30
INV-001871,PO-001895,DEL-001871,SUP-004,2025-03-15,2025-04-14,2112722.23,30
INV-001872,PO-001896,DEL-001872,SUP-004,2025-03-17,2025-04-16,2389704.2,30
INV-001873,PO-001897,DEL-001873,SUP-004,2025-03-17,2025-04-16,1966776.88,30
INV-001874,PO-001898,DEL-001874,SUP-004,2025-03-21,2025-04-20,1889759.48,30
INV-001875,PO-001899,DEL-001875,SUP-004,2025-03-22,2025-04-21,2212403.72,30
INV-001876,PO-001900,DEL-001876,SUP-004,2025-03-24,2025-04-23,2479123.61,30
INV-001877,PO-001901,DEL-001877,SUP-004,2025-03-25,2025-04-24,1512245.41,30
INV-001878,PO-001902,DEL-001878,SUP-004,2025-03-30,2025-04-29,1993815.4,30
INV-001879,PO-001903,DEL-001879,SUP-004,2025-04-01,2025-05-01,2310896.14,30
INV-001880,PO-001904,DEL-001880,SUP-004,2025-04-02,2025-05-02,1849855.41,30
INV-001881,PO-001905,DEL-001881,SUP-004,2025-04-03,2025-05-03,2168694.32,30
INV-001882,PO-001906,DEL-001882,SUP-004,2025-04-05,2025-05-05,1599304.55,30
INV-001883,PO-001907,DEL-001883,SUP-004,2025-04-08,2025-05-08,1933344.15,30
INV-001884,PO-001908,DEL-001884,SUP-004,2025-04-10,2025-05-10,1194820.82,30
INV-001885,PO-001909,DEL-001885,SUP-004,2025-04-10,2025-05-10,1669581.97,30
INV-001886,PO-001910,DEL-001886,SUP-004,2025-04-14,2025-05-14,1999216.51,30
INV-001887,PO-001911,DEL-001887,SUP-004,2025-04-15,2025-05-15,1622107.65,30
INV-001888,PO-001912,DEL-001888,SUP-004,2025-04-18,2025-05-18,1803047.71,30
INV-001889,PO-001913,DEL-001889,SUP-004,2025-04-20,2025-05-20,1945915.1,30
INV-001890,PO-001914,DEL-001890,SUP-004,2025-04-22,2025-05-22,2184038.48,30
INV-001891,PO-001915,DEL-001891,SUP-004,2025-04-23,2025-05-23,1331658.25,30
INV-001892,PO-001916,DEL-001892,SUP-004,2025-04-24,2025-05-24,1968299.74,30
INV-001893,PO-001917,DEL-001893,SUP-004,2025-04-26,2025-05-26,1976823.56,30
INV-001894,PO-001918,DEL-001894,SUP-004,2025-04-29,2025-05-29,1584195.4,30
INV-001895,PO-001919,DEL-001895,SUP-004,2025-05-02,2025-06-01,1776666.58,30
INV-001896,PO-001920,DEL-001896,SUP-004,2025-05-02,2025-06-01,1942190.8,30
INV-001897,PO-001921,DEL-001897,SUP-004,2025-05-06,2025-06-05,1994089.02,30
INV-001898,PO-001922,DEL-001898,SUP-004,2025-05-07,2025-06-06,1305121.83,30
INV-001899,PO-001923,DEL-001899,SUP-004,2025-05-10,2025-06-09,1868984.78,30
INV-001900,PO-001924,DEL-001900,SUP-004,2025-05-12,2025-06-11,2127810.82,30
INV-001901,PO-001925,DEL-001901,SUP-004,2025-05-14,2025-06-13,1608150.85,30
INV-001902,PO-001926,DEL-001902,SUP-004,2025-05-16,2025-06-15,1802295.53,30
INV-001903,PO-001927,DEL-001903,SUP-004,2025-05-17,2025-06-16,1802915.24,30
INV-001904,PO-001928,DEL-001904,SUP-004,2025-05-19,2025-06-18,1810714.93,30
INV-001905,PO-001929,DEL-001905,SUP-004,2025-05-21,2025-06-20,1184111.58,30
INV-001906,PO-001930,DEL-001906,SUP-004,2025-05-23,2025-06-22,1722980.62,30
INV-001907,PO-001931,DEL-001907,SUP-004,2025-05-26,2025-06-25,1816090.39,30
INV-001908,PO-001932,DEL-001908,SUP-004,2025-05-28,2025-06-27,1321624.19,30
INV-001909,PO-001933,DEL-001909,SUP-004,2025-05-30,2025-06-29,1533298.14,30
INV-001910,PO-001934,DEL-001910,SUP-004,2025-05-30,2025-06-29,1671547.86,30
INV-001911,PO-001935,DEL-001911,SUP-004,2025-06-02,2025-07-02,1906632.38,30
INV-001912,PO-001936,DEL-001912,SUP-004,2025-06-04,2025-07-04,1212926.22,30
INV-001913,PO-001937,DEL-001913,SUP-004,2025-06-05,2025-07-05,1626525.07,30
INV-001914,PO-001938,DEL-001914,SUP-004,2025-06-08,2025-07-08,1835381.94,30
INV-001915,PO-001939,DEL-001915,SUP-004,2025-06-12,2025-07-12,1476574.63,30
INV-001916,PO-001940,DEL-001916,SUP-004,2025-06-12,2025-07-12,1563160.16,30
INV-001917,PO-001941,DEL-001917,SUP-004,2025-06-15,2025-07-15,1533291.1,30
INV-001918,PO-001942,DEL-001918,SUP-004,2025-06-16,2025-07-16,1826130.03,30
INV-001919,PO-001943,DEL-001919,SUP-004,2025-06-18,2025-07-18,1168413.22,30
INV-001920,PO-001944,DEL-001920,SUP-004,2025-06-19,2025-07-19,1594518.53,30
INV-001921,PO-001945,DEL-001921,SUP-004,2025-06-22,2025-07-22,1616641.69,30
INV-001922,PO-001946,DEL-001922,SUP-004,2025-06-25,2025-07-25,1460127.0,30
INV-001923,PO-001947,DEL-001923,SUP-004,2025-06-26,2025-07-26,1494015.52,30
INV-001924,PO-001948,DEL-001924,SUP-004,2025-06-30,2025-07-30,1795004.59,30
INV-001925,PO-001949,DEL-001925,SUP-004,2025-06-30,2025-07-30,1739822.17,30
INV-001926,PO-001950,DEL-001926,SUP-004,2025-07-01,2025-07-31,593328.38,30
INV-001927,PO-001951,DEL-001927,SUP-004,2025-01-03,2025-02-02,644757.76,30
INV-001928,PO-001952,DEL-001928,SUP-004,2025-01-09,2025-02-08,633008.94,30
INV-001929,PO-001953,DEL-001929,SUP-004,2025-01-09,2025-02-08,447409.76,30
INV-001930,PO-001954,DEL-001930,SUP-004,2025-01-08,2025-02-07,515355.77,30
INV-001931,PO-001955,DEL-001931,SUP-004,2025-01-12,2025-02-11,575634.8,30
INV-001932,PO-001956,DEL-001932,SUP-004,2025-01-14,2025-02-13,604808.7,30
INV-001933,PO-001957,DEL-001933,SUP-004,2025-01-15,2025-02-14,372649.97,30
INV-001934,PO-001958,DEL-001934,SUP-004,2025-01-18,2025-02-17,611521.03,30
INV-001935,PO-001959,DEL-001935,SUP-004,2025-01-20,2025-02-19,597120.68,30
INV-001936,PO-001960,DEL-001936,SUP-004,2025-01-25,2025-02-24,464090.47,30
INV-001937,PO-001961,DEL-001937,SUP-004,2025-01-22,2025-02-21,522655.78,30
INV-001938,PO-001962,DEL-001938,SUP-004,2025-01-26,2025-02-25,532008.5,30
INV-001939,PO-001963,DEL-001939,SUP-004,2025-02-02,2025-03-04,582424.48,30
INV-001940,PO-001964,DEL-001940,SUP-004,2025-01-29,2025-02-28,411790.82,30
INV-001941,PO-001965,DEL-001941,SUP-004,2025-01-31,2025-03-02,520622.12,30
INV-001942,PO-001966,DEL-001942,SUP-004,2025-02-04,2025-03-06,634130.72,30
INV-001943,PO-001967,DEL-001943,SUP-004,2025-02-04,2025-03-06,458879.82,30
INV-001944,PO-001968,DEL-001944,SUP-004,2025-02-06,2025-03-08,586310.14,30
INV-001945,PO-001969,DEL-001945,SUP-004,2025-02-10,2025-03-12,542856.51,30
INV-001946,PO-001970,DEL-001946,SUP-004,2025-02-11,2025-03-13,602741.86,30
INV-001947,PO-001971,DEL-001947,SUP-004,2025-02-12,2025-03-14,416118.53,30
INV-001948,PO-001972,DEL-001948,SUP-004,2025-02-14,2025-03-16,612485.27,30
INV-001949,PO-001973,DEL-001949,SUP-004,2025-02-17,2025-03-19,584279.55,30
INV-001950,PO-001974,DEL-001950,SUP-004,2025-02-18,2025-03-20,467122.48,30
INV-001951,PO-001975,DEL-001951,SUP-004,2025-02-19,2025-03-21,522744.69,30
INV-001952,PO-001976,DEL-001952,SUP-004,2025-02-21,2025-03-23,591206.77,30
INV-001953,PO-001977,DEL-001953,SUP-004,2025-02-25,2025-03-27,583272.28,30
INV-001954,PO-001978,DEL-001954,SUP-004,2025-03-02,2025-04-01,384305.62,30
INV-001955,PO-001979,DEL-001955,SUP-004,2025-02-28,2025-03-30,643267.14,30
INV-001956,PO-001980,DEL-001956,SUP-004,2025-03-04,2025-04-03,725747.44,30
INV-001957,PO-001981,DEL-001957,SUP-004,2025-03-05,2025-04-04,586705.09,30
INV-001958,PO-001982,DEL-001958,SUP-004,2025-03-08,2025-04-07,757588.16,30
INV-001959,PO-001983,DEL-001959,SUP-004,2025-03-08,2025-04-07,718555.4,30
INV-001960,PO-001984,DEL-001960,SUP-004,2025-03-10,2025-04-09,744204.93,30
INV-001961,PO-001985,DEL-001961,SUP-004,2025-03-13,2025-04-12,556995.63,30
INV-001962,PO-001986,DEL-001962,SUP-004,2025-03-13,2025-04-12,765238.76,30
INV-001963,PO-001987,DEL-001963,SUP-004,2025-03-16,2025-04-15,794288.01,30
INV-001964,PO-001988,DEL-001964,SUP-004,2025-03-17,2025-04-16,683663.21,30
INV-001965,PO-001989,DEL-001965,SUP-004,2025-03-19,2025-04-18,709638.78,30
INV-001966,PO-001990,DEL-001966,SUP-004,2025-03-21,2025-04-20,705369.14,30
INV-001967,PO-001991,DEL-001967,SUP-004,2025-03-24,2025-04-23,844952.47,30
INV-001968,PO-001992,DEL-001968,SUP-004,2025-03-28,2025-04-27,499316.8,30
INV-001969,PO-001993,DEL-001969,SUP-004,2025-03-27,2025-04-26,794345.95,30
INV-001970,PO-001994,DEL-001970,SUP-004,2025-03-31,2025-04-30,841181.5,30
INV-001971,PO-001995,DEL-001971,SUP-004,2025-04-02,2025-05-02,631538.64,30
INV-001972,PO-001996,DEL-001972,SUP-004,2025-04-05,2025-05-05,901827.99,30
INV-001973,PO-001997,DEL-001973,SUP-004,2025-04-04,2025-05-04,626692.14,30
INV-001974,PO-001998,DEL-001974,SUP-004,2025-04-08,2025-05-08,588984.29,30
INV-001975,PO-001999,DEL-001975,SUP-004,2025-04-11,2025-05-11,407130.48,30
INV-001976,PO-002000,DEL-001976,SUP-004,2025-04-12,2025-05-12,599613.93,30
INV-001977,PO-002001,DEL-001977,SUP-004,2025-04-13,2025-05-13,693318.95,30
INV-001978,PO-002002,DEL-001978,SUP-004,2025-04-15,2025-05-15,551368.24,30
INV-001979,PO-002003,DEL-001979,SUP-004,2025-04-18,2025-05-18,661266.66,30
INV-001980,PO-002004,DEL-001980,SUP-004,2025-04-20,2025-05-20,657407.62,30
INV-001981,PO-002005,DEL-001981,SUP-004,2025-04-21,2025-05-21,658984.59,30
INV-001982,PO-002006,DEL-001982,SUP-004,2025-04-23,2025-05-23,446822.37,30
INV-001983,PO-002007,DEL-001983,SUP-004,2025-04-24,2025-05-24,723807.36,30
INV-001984,PO-002008,DEL-001984,SUP-004,2025-04-29,2025-05-29,697468.17,30
INV-001985,PO-002009,DEL-001985,SUP-004,2025-04-29,2025-05-29,578183.4,30
INV-001986,PO-002010,DEL-001986,SUP-004,2025-05-01,2025-05-31,684286.49,30
INV-001987,PO-002011,DEL-001987,SUP-004,2025-05-05,2025-06-04,537914.88,30
INV-001988,PO-002012,DEL-001988,SUP-004,2025-05-07,2025-06-06,602046.26,30
INV-001989,PO-002013,DEL-001989,SUP-004,2025-05-07,2025-06-06,436821.52,30
INV-001990,PO-002014,DEL-001990,SUP-004,2025-05-11,2025-06-10,670233.1,30
INV-001991,PO-002015,DEL-001991,SUP-004,2025-05-14,2025-06-13,737222.07,30
INV-001992,PO-002016,DEL-001992,SUP-004,2025-05-14,2025-06-13,571371.12,30
INV-001993,PO-002017,DEL-001993,SUP-004,2025-05-16,2025-06-15,603176.39,30
INV-001994,PO-002018,DEL-001994,SUP-004,2025-05-18,2025-06-17,588536.23,30
INV-001995,PO-002019,DEL-001995,SUP-004,2025-05-20,2025-06-19,608933.36,30
INV-001996,PO-002020,DEL-001996,SUP-004,2025-05-23,2025-06-22,409441.95,30
INV-001997,PO-002021,DEL-001997,SUP-004,2025-05-25,2025-06-24,580638.08,30
INV-001998,PO-002022,DEL-001998,SUP-004,2025-05-28,2025-06-27,659567.22,30
INV-001999,PO-002023,DEL-001999,SUP-004,2025-05-28,2025-06-27,482864.14,30
INV-002000,PO-002024,DEL-002000,SUP-004,2025-05-28,2025-06-27,529186.73,30
INV-002001,PO-002025,DEL-002001,SUP-004,2025-06-06,2025-07-06,600499.02,30
INV-002002,PO-002026,DEL-002002,SUP-004,2025-06-03,2025-07-03,623397.9,30
INV-002003,PO-002027,DEL-002003,SUP-004,2025-06-03,2025-07-03,419100.51,30
INV-002004,PO-002028,DEL-002004,SUP-004,2025-06-09,2025-07-09,577978.47,30
INV-002005,PO-002030,DEL-002005,SUP-004,2025-06-12,2025-07-12,462330.6,30
INV-002006,PO-002031,DEL-002006,SUP-004,2025-06-12,2025-07-12,578879.38,30
INV-002007,PO-002032,DEL-002007,SUP-004,2025-06-14,2025-07-14,553888.52,30
INV-002008,PO-002033,DEL-002008,SUP-004,2025-06-18,2025-07-18,646008.53,30
INV-002009,PO-002034,DEL-002009,SUP-004,2025-06-18,2025-07-18,403345.89,30
INV-002010,PO-002035,DEL-002010,SUP-004,2025-06-21,2025-07-21,606791.16,30
INV-002011,PO-002036,DEL-002011,SUP-004,2025-06-24,2025-07-24,652981.32,30
INV-002012,PO-002037,DEL-002012,SUP-004,2025-06-23,2025-07-23,418490.72,30
INV-002013,PO-002038,DEL-002013,SUP-004,2025-06-30,2025-07-30,565048.21,30
INV-002014,PO-002039,DEL-002014,SUP-004,2025-06-27,2025-07-27,541486.42,30
INV-002015,PO-002040,DEL-002015,SUP-004,2025-06-30,2025-07-30,632077.46,30
INV-002016,PO-002041,DEL-002016,SUP-004,2025-07-01,2025-07-31,198899.08,30
INV-002017,PO-002042,DEL-002017,SUP-004,2025-01-03,2025-02-02,426493.28,30
INV-002018,PO-002043,DEL-002018,SUP-004,2025-01-07,2025-02-06,472517.98,30
INV-002019,PO-002044,DEL-002019,SUP-004,2025-01-07,2025-02-06,396204.44,30
INV-002020,PO-002045,DEL-002020,SUP-004,2025-01-08,2025-02-07,363040.57,30
INV-002021,PO-002046,DEL-002021,SUP-004,2025-01-12,2025-02-11,503542.05,30
INV-002022,PO-002047,DEL-002022,SUP-004,2025-01-12,2025-02-11,502966.22,30
INV-002023,PO-002048,DEL-002023,SUP-004,2025-01-19,2025-02-18,333217.91,30
INV-002024,PO-002049,DEL-002024,SUP-004,2025-01-17,2025-02-16,385648.95,30
INV-002025,PO-002050,DEL-002025,SUP-004,2025-01-18,2025-02-17,560690.54,30
INV-002026,PO-002051,DEL-002026,SUP-004,2025-01-21,2025-02-20,418277.49,30
INV-002027,PO-002052,DEL-002027,SUP-004,2025-01-22,2025-02-21,317871.16,30
INV-002028,PO-002053,DEL-002028,SUP-004,2025-01-26,2025-02-25,476972.86,30
INV-002029,PO-002054,DEL-002029,SUP-004,2025-01-27,2025-02-26,505132.68,30
INV-002030,PO-002055,DEL-002030,SUP-004,2025-01-30,2025-03-01,341601.34,30
INV-002031,PO-002056,DEL-002031,SUP-004,2025-02-02,2025-03-04,413477.11,30
INV-002032,PO-002057,DEL-002032,SUP-004,2025-02-01,2025-03-03,519123.83,30
INV-002033,PO-002058,DEL-002033,SUP-004,2025-02-03,2025-03-05,410213.36,30
INV-002034,PO-002059,DEL-002034,SUP-004,2025-02-07,2025-03-09,392586.99,30
INV-002035,PO-002060,DEL-002035,SUP-004,2025-02-13,2025-03-15,460411.09,30
INV-002036,PO-002061,DEL-002036,SUP-004,2025-02-09,2025-03-11,505536.41,30
INV-002037,PO-002063,DEL-002037,SUP-004,2025-02-13,2025-03-15,396381.91,30
INV-002038,PO-002064,DEL-002038,SUP-004,2025-02-18,2025-03-20,510255.45,30
INV-002039,PO-002065,DEL-002039,SUP-004,2025-02-18,2025-03-20,420326.47,30
INV-002040,PO-002066,DEL-002040,SUP-004,2025-02-19,2025-03-21,363510.24,30
INV-002041,PO-002067,DEL-002041,SUP-004,2025-02-22,2025-03-24,491573.71,30
INV-002042,PO-002068,DEL-002042,SUP-004,2025-02-25,2025-03-27,459530.08,30
INV-002043,PO-002070,DEL-002043,SUP-004,2025-03-01,2025-03-31,397949.31,30
INV-002044,PO-002071,DEL-002044,SUP-004,2025-03-08,2025-04-07,622552.87,30
INV-002045,PO-002072,DEL-002045,SUP-004,2025-03-04,2025-04-03,513368.29,30
INV-002046,PO-002073,DEL-002046,SUP-004,2025-03-06,2025-04-05,447161.65,30
INV-002047,PO-002074,DEL-002047,SUP-004,2025-03-07,2025-04-06,615486.36,30
INV-002048,PO-002075,DEL-002048,SUP-004,2025-03-11,2025-04-10,695874.35,30
INV-002049,PO-002076,DEL-002049,SUP-004,2025-03-15,2025-04-14,461075.36,30
INV-002050,PO-002077,DEL-002050,SUP-004,2025-03-14,2025-04-13,542004.07,30
INV-002051,PO-002078,DEL-002051,SUP-004,2025-03-18,2025-04-17,714700.58,30
INV-002052,PO-002079,DEL-002052,SUP-004,2025-03-19,2025-04-18,539858.54,30
INV-002053,PO-002080,DEL-002053,SUP-004,2025-03-21,2025-04-20,461790.81,30
INV-002054,PO-002081,DEL-002054,SUP-004,2025-03-23,2025-04-22,552203.91,30
INV-002055,PO-002082,DEL-002055,SUP-004,2025-03-29,2025-04-28,738856.91,30
INV-002056,PO-002083,DEL-002056,SUP-004,2025-03-27,2025-04-26,428911.25,30
INV-002057,PO-002084,DEL-002057,SUP-004,2025-03-31,2025-04-30,514487.79,30
INV-002058,PO-002085,DEL-002058,SUP-004,2025-04-01,2025-05-01,662091.81,30
INV-002059,PO-002086,DEL-002059,SUP-004,2025-04-02,2025-05-02,600647.17,30
INV-002060,PO-002087,DEL-002060,SUP-004,2025-04-04,2025-05-04,504760.51,30
INV-002061,PO-002088,DEL-002061,SUP-004,2025-04-10,2025-05-10,467606.05,30
INV-002062,PO-002089,DEL-002062,SUP-004,2025-04-07,2025-05-07,522555.17,30
INV-002063,PO-002090,DEL-002063,SUP-004,2025-04-10,2025-05-10,325105.32,30
INV-002064,PO-002091,DEL-002064,SUP-004,2025-04-12,2025-05-12,430791.57,30
INV-002065,PO-002092,DEL-002065,SUP-004,2025-04-13,2025-05-13,624268.1,30
INV-002066,PO-002093,DEL-002066,SUP-004,2025-04-14,2025-05-14,434996.26,30
INV-002067,PO-002094,DEL-002067,SUP-004,2025-04-18,2025-05-18,394398.96,30
INV-002068,PO-002095,DEL-002068,SUP-004,2025-04-18,2025-05-18,526882.96,30
INV-002069,PO-002096,DEL-002069,SUP-004,2025-04-24,2025-05-24,643631.74,30
INV-002070,PO-002097,DEL-002070,SUP-004,2025-04-24,2025-05-24,414187.94,30
INV-002071,PO-002098,DEL-002071,SUP-004,2025-04-27,2025-05-27,455707.52,30
INV-002072,PO-002099,DEL-002072,SUP-004,2025-04-26,2025-05-26,575068.7,30
INV-002073,PO-002100,DEL-002073,SUP-004,2025-04-30,2025-05-30,468088.22,30
INV-002074,PO-002101,DEL-002074,SUP-004,2025-05-05,2025-06-04,441332.82,30
INV-002075,PO-002102,DEL-002075,SUP-004,2025-05-03,2025-06-02,551284.91,30
INV-002076,PO-002103,DEL-002076,SUP-004,2025-05-05,2025-06-04,538887.0,30
INV-002077,PO-002104,DEL-002077,SUP-004,2025-05-07,2025-06-06,370688.66,30
INV-002078,PO-002105,DEL-002078,SUP-004,2025-05-09,2025-06-08,391252.14,30
INV-002079,PO-002106,DEL-002079,SUP-004,2025-05-10,2025-06-09,582310.79,30
INV-002080,PO-002107,DEL-002080,SUP-004,2025-05-12,2025-06-11,487903.92,30
INV-002081,PO-002108,DEL-002081,SUP-004,2025-05-15,2025-06-14,435451.53,30
INV-002082,PO-002109,DEL-002082,SUP-004,2025-05-16,2025-06-15,490440.1,30
INV-002083,PO-002110,DEL-002083,SUP-004,2025-05-18,2025-06-17,513633.36,30
INV-002084,PO-002111,DEL-002084,SUP-004,2025-05-21,2025-06-20,299063.05,30
INV-002085,PO-002112,DEL-002085,SUP-004,2025-05-24,2025-06-23,399701.64,30
INV-002086,PO-002113,DEL-002086,SUP-004,2025-05-25,2025-06-24,496640.93,30
INV-002087,PO-002114,DEL-002087,SUP-004,2025-05-26,2025-06-25,378988.92,30
INV-002088,PO-002115,DEL-002088,SUP-004,2025-05-28,2025-06-27,356941.12,30
INV-002089,PO-002116,DEL-002089,SUP-004,2025-05-31,2025-06-30,455481.95,30
INV-002090,PO-002117,DEL-002090,SUP-004,2025-06-01,2025-07-01,496565.76,30
INV-002091,PO-002118,DEL-002091,SUP-004,2025-06-04,2025-07-04,337053.46,30
INV-002092,PO-002119,DEL-002092,SUP-004,2025-06-06,2025-07-06,370027.58,30
INV-002093,PO-002120,DEL-002093,SUP-004,2025-06-10,2025-07-10,515147.24,30
INV-002094,PO-002121,DEL-002094,SUP-004,2025-06-11,2025-07-11,407276.64,30
INV-002095,PO-002122,DEL-002095,SUP-004,2025-06-13,2025-07-13,354920.28,30
INV-002096,PO-002123,DEL-002096,SUP-004,2025-06-20,2025-07-20,464122.87,30
INV-002097,PO-002124,DEL-002097,SUP-004,2025-06-17,2025-07-17,499610.23,30
